"BarcodeID","TripID","Region","Reach","Date","SampleNumber","RiverMile","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","Collector","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"D01532","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","4",-4.90,17.00,,1,4,"Day","12:42:00",335,,,"Net",,185.85,0.55,37.67,0,0,,"LassiterL","",2.55,0,,,"Abbreviated Lees Ferry Lagrangian sampling. "
"D01533","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","5",-8.00,34.00,,1,4,"Day","13:04:05",258,,,"Net",,221.17,0.86,44.83,0,0,,"EvansM","",2.15,0,,,"Abbreviated Lees Ferry Lagrangian sampling. "
"D01534","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","6",-11.00,16.00,,1,4,"Day","13:23:55",297,,,"Net",,217.24,0.73,44.03,0,0,,"EvansM","",1.60,0,,,"Abbreviated Lees Ferry Lagrangian sampling. "
"D01535","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","7,1",0.00,23.00,,1,4,"Day","15:35:43",341,,,"Net",,143.67,0.42,29.12,0,0,,"IngramA","",4.73,0,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). "
"D01536","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","8,2",0.00,23.00,,1,4,"Day","15:45:52",338,,,"Net",,150.02,0.44,30.41,0,0,,"EvansM","",0.62,0,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). "
"D01537","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","9,3",0.00,19.00,,1,4,"Day","15:55:00",310,,,"Net",,135.47,0.44,27.46,0,0,,"LassiterL","",2.77,0,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). "
"D01538","LF20131018","GrandCanyon","CRLeesFerry","10/18/2013","10,4",0.00,18.00,,1,4,"Day","16:04:07",310,,,"Net",,133.72,0.43,27.11,0,0,,"IngramA","",2.60,0,,,"Cableway cross-section. Cross section broken up into fourths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). "
"D01539","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","1,1",0.00,22.00,,1,4,"Day","09:08:12",303,,,"Net",0.93,85.30,0.28,17.29,0,0,,"GarciaPenaD","",0.08,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01540","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","2,2",0.00,22.00,,1,4,"Day","09:20:58",299,,,"Net",0.86,89.15,0.30,18.07,0,0,,"GarciaPenaD","",0.22,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01541","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","3,3",0.00,21.50,,1,4,"Day","09:33:07",304,,,"Net",0.83,89.77,0.30,18.20,0,0,,,"",0.00,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01542","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","4,4",0.00,19.00,,1,4,"Day","09:45:30",302,,,"Net",0.86,101.36,0.34,20.55,0,0,,"GarciaPenaD","",0.25,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01543","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","1",-15.00,15.00,,1,4,"Day","11:20:19",299,,,"Net",0.72,219.32,0.73,44.46,0,0,,"GarciaPenaD","",0.18,0,,,"HFE Lagrangian sampling. "
"D01544","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","2",-14.00,17.50,,1,4,"Day","11:40:32",301,,,"Net",0.86,159.41,0.53,32.31,0,0,,"GarciaPenaD","",0.23,0,,,"HFE Lagrangian sampling. "
"D01545","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","3",-13.30,8.50,,1,4,"Day","11:55:46",298,,,"Net",0.99,278.47,0.93,56.45,0,0,,"GarciaPenaD","",0.30,0,,,"HFE Lagrangian sampling. "
"D01546","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","4",-12.90,26.50,,1,4,"Day","12:10:19",297,,,"Net",0.86,398.82,1.34,80.84,0,0,,"GarciaPenaD","",0.80,0,,,"HFE Lagrangian sampling. "
"D01547","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","5",-12.00,5.00,,1,4,"Day","12:26:54",299,,,"Net",0.99,637.96,2.13,129.31,0,0,,"QuigleyT","",1.35,0,,,"HFE Lagrangian sampling. "
"D01548","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","6",-11.50,25.50,,1,4,"Day","12:41:44",297,,,"Net",0.89,266.69,0.90,54.06,0,0,,"GarciaPenaD","",0.53,0,,,"HFE Lagrangian sampling. "
"D01549","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","7",-11.00,11.50,,1,4,"Day","12:56:46",304,,,"Net",0.91,345.40,1.14,70.01,0,0,,"GarciaPenaD","",0.93,0,,,"HFE Lagrangian sampling. "
"D01550","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","8",-10.50,14.50,,1,4,"Day","13:11:54",302,,,"Net",0.83,182.52,0.60,37.00,0,0,,"GarciaPenaD","",0.35,0,,,"HFE Lagrangian sampling. "
"D01551","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","9",-10.00,13.00,,1,4,"Day","13:26:40",300,,,"Net",0.91,326.32,1.09,66.15,0,0,,"GarciaPenaD","",0.32,0,,,"HFE Lagrangian sampling. "
"D01552","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","10",-9.00,11.50,,1,4,"Day","13:41:09",301,,,"Net",0.86,290.44,0.96,58.87,0,0,,"QuigleyT","",0.95,0,,,"HFE Lagrangian sampling. "
"D01553","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","11",-8.00,19.50,,1,4,"Day","13:56:59",296,,,"Net",0.91,312.04,1.05,63.25,0,0,,"QuigleyT","",1.35,0,,,"HFE Lagrangian sampling. "
"D01554","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","12",-7.50,17.50,,1,4,"Day","14:12:38",310,,,"Net",0.87,99.72,0.32,20.21,0,0,,"GarciaPenaD","",0.30,0,,,"HFE Lagrangian sampling. "
"D01555","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","13",-7.00,35.00,,1,4,"Day","14:28:00",301,,,"Net",0.97,123.28,0.41,24.99,0,0,,"GarciaPenaD","",0.23,0,,,"HFE Lagrangian sampling. "
"D01556","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","14",-6.50,35.00,,1,4,"Day","14:43:37",306,,,"Net",0.90,106.98,0.35,21.68,0,0,,"GarciaPenaD","",0.18,0,,,"HFE Lagrangian sampling. "
"D01557","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","15",-6.00,23.00,,1,4,"Day","14:58:24",307,,,"Net",0.88,146.79,0.48,29.75,0,0,,"GarciaPenaD","",0.30,0,,,"HFE Lagrangian sampling. "
"D01558","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","16",-5.50,23.00,,1,4,"Day","15:14:11",297,,,"Net",0.85,219.48,0.74,44.49,0,0,,"GarciaPenaD","",0.23,0,,,"HFE Lagrangian sampling. "
"D01559","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","17",-4.90,18.50,,1,4,"Day","15:30:14",305,,,"Net",0.86,180.36,0.59,36.56,0,0,,"IngramA","",0.27,0,,,"HFE Lagrangian sampling. "
"D01560","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","18",-4.60,16.00,,1,4,"Day","15:44:58",308,,,"Net",0.84,159.87,0.52,32.41,0,0,,"GarciaPenaD","",0.32,0,,,"HFE Lagrangian sampling. "
"D01561","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","19",-4.00,12.00,,1,4,"Day","16:00:38",304,,,"Net",0.88,345.18,1.14,69.97,0,0,,"IngramA","",0.47,0,,,"HFE Lagrangian sampling. "
"D01562","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","20",-3.50,15.50,,1,4,"Day","16:18:23",300,,,"Net",0.88,175.85,0.59,35.64,0,0,,"IngramA","",0.37,0,,,"HFE Lagrangian sampling. "
"D01563","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","21",-2.60,35.00,,1,4,"Day","16:32:46",301,,,"Net",0.85,144.08,0.48,29.21,0,0,,"IngramA","",0.75,0,,,"HFE Lagrangian sampling. "
"D01564","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","22",-2.10,14.00,,1,4,"Day","16:45:30",303,,,"Net",0.90,275.83,0.91,55.91,0,0,,"IngramA","",0.72,0,,,"HFE Lagrangian sampling. "
"D01565","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","23",-1.00,29.00,,1,4,"Day","17:02:05",306,,,"Net",0.87,111.96,0.37,22.69,0,0,,"IngramA","",0.33,0,,,"HFE Lagrangian sampling. "
"D01566","LF20131110","GrandCanyon","CRLeesFerry","11/10/2013","24",0.00,22.50,,1,4,"Day","17:23:55",303,,,"Net",0.88,121.80,0.40,24.69,0,0,,"GarciaPenaD","",0.13,0,,,"HFE Lagrangian sampling. "
"D01567","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","1,1",0.00,27.00,,1,3,"Day","16:48:12",179,,,"Net",2.32,180.93,1.01,13.21,1,0,,"GarciaPenaD","",2.08,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01568","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","2,2",0.00,25.50,,1,3,"Day","16:57:35",180,,,"Net",0.93,165.00,0.92,12.04,0,0,,"GarciaPenaD","",1.03,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01569","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","3,3",0.00,25.50,,1,3,"Day","17:08:30",178,,,"Net",1.05,191.50,1.08,13.98,0,0,,"GarciaPenaD","",1.17,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01570","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","4,4",0.00,21.50,,1,3,"Day","17:18:58",182,,,"Net",1.02,156.56,0.86,11.43,0,0,,"IngramA","",1.75,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01571","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","1",-15.00,12.00,,1,3,"Day","10:27:35",183,,,"Net",,158.47,0.87,11.57,0,0,,"GarciaPenaD","",0.62,0,,,"HFE Lagrangian sampling. "
"D01572","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","2",-14.00,14.50,,1,3,"Day","10:43:22",183,,,"Net",0.84,133.05,0.73,9.71,0,0,,"IngramA","",0.58,0,,,"HFE Lagrangian sampling. "
"D01573","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","3",-13.30,11.00,,1,3,"Day","10:56:54",185,,,"Net",0.95,189.48,1.02,13.83,0,0,,"IngramA","",0.47,0,,,"HFE Lagrangian sampling. "
"D01574","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","4",-12.90,22.50,,1,3,"Day","11:13:35",175,,,"Net",0.84,332.46,1.90,24.27,0,0,,"IngramA","",0.53,0,,,"HFE Lagrangian sampling. "
"D01575","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","5",-12.00,9.00,,1,3,"Day","11:31:44",185,,,"Net",1.00,395.78,2.14,28.89,0,0,,"GarciaPenaD","",1.58,0,,,"HFE Lagrangian sampling. "
"D01576","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","6",-11.50,28.00,,1,3,"Day","12:39:35",183,,,"Net",,248.04,1.36,18.11,0,0,,"QuigleyT","",3.60,0,,,"HFE Lagrangian sampling. "
"D01577","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","7",-11.00,14.00,,1,3,"Day","12:55:12",180,,,"Net",,184.72,1.03,13.48,0,0,,"GarciaPenaD","",2.10,0,,,"HFE Lagrangian sampling. "
"D01578","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","8",-10.50,19.50,,1,3,"Day","13:06:24",179,,,"Net",,186.12,1.04,13.59,0,0,,"GarciaPenaD","",1.18,0,,,"HFE Lagrangian sampling. "
"D01579","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","9",-10.00,15.00,,1,3,"Day","13:16:57",177,,,"Net",,206.32,1.17,15.06,0,0,,"QuigleyT","",3.33,0,,,"HFE Lagrangian sampling. "
"D01580","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","10",-9.00,13.50,,1,3,"Day","13:29:36",179,,,"Net",,272.31,1.52,19.88,0,0,,"GarciaPenaD","",1.58,0,,,"HFE Lagrangian sampling. "
"D01581","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","11",-8.00,18.00,,1,3,"Day","13:45:57",174,,,"Net",1.01,308.70,1.77,22.54,0,0,,"QuigleyT","",4.00,0,,,"HFE Lagrangian sampling. "
"D01582","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","12",-7.50,24.50,,1,3,"Day","13:59:17",185,,,"Net",0.98,139.40,0.75,10.18,0,0,,"GarciaPenaD","",1.07,0,,,"HFE Lagrangian sampling. "
"D01583","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","13",-7.00,38.50,,1,3,"Day","14:15:16",181,,,"Net",,156.58,0.87,11.43,0,0,,"IngramA","",2.00,0,,,"HFE Lagrangian sampling. "
"D01584","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","14",-6.50,38.00,,1,3,"Day","14:28:41",182,,,"Net",,133.67,0.73,9.76,0,0,,"IngramA","",0.83,0,,,"HFE Lagrangian sampling. "
"D01585","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","15",-6.00,21.00,,1,3,"Day","14:41:05",181,,,"Net",0.96,157.23,0.87,11.48,0,0,,"GarciaPenaD","",0.77,0,,,"HFE Lagrangian sampling. "
"D01586","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","16",-5.50,26.50,,1,3,"Day","14:54:28",181,,,"Net",0.97,230.32,1.27,16.81,0,0,,"GarciaPenaD","",0.73,0,,,"HFE Lagrangian sampling. "
"D01587","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","17",-4.90,21.50,,1,3,"Day","15:07:57",181,,,"Net",,168.74,0.93,12.32,0,0,,"GarciaPenaD","",0.87,0,,,"HFE Lagrangian sampling. "
"D01588","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","18",-4.00,18.00,,1,3,"Day","15:21:53",183,,,"Net",0.95,231.26,1.26,16.88,0,0,,"GarciaPenaD","",1.32,0,,,"HFE Lagrangian sampling. "
"D01589","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","19",-3.50,18.00,,1,3,"Day","15:36:53",185,,,"Net",,213.99,1.16,15.62,0,0,,"QuigleyT","",2.08,0,,,"HFE Lagrangian sampling. "
"D01590","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","20",-2.60,37.50,,1,3,"Day","15:51:09",181,,,"Net",,173.42,0.96,12.66,0,0,,"GarciaPenaD","",1.32,0,,,"HFE Lagrangian sampling. "
"D01591","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","21",-2.10,17.50,,1,3,"Day","16:04:34",182,,,"Net",,304.43,1.67,22.22,0,0,,"IngramA","",3.80,0,,,"HFE Lagrangian sampling. "
"D01592","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","22",-1.00,34.00,,1,3,"Day","16:19:53",178,,,"Net",0.75,106.17,0.60,7.75,0,0,,"GarciaPenaD","",1.33,0,,,"HFE Lagrangian sampling. "
"D01593","LF20131110","GrandCanyon","CRLeesFerry","11/11/2013","23",0.00,25.00,,1,3,"Day","16:34:25",180,,,"Net",,168.29,0.93,12.29,0,0,,"GarciaPenaD","",0.87,0,,,"HFE Lagrangian sampling. "
"D01594","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","1,1",0.00,30.00,,1,3,"Day","09:02:09",178,,,"Net",0.93,245.49,1.38,17.92,0,0,,"EvansM","",9.70,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01595","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","2,2",0.00,29.50,,1,3,"Day","09:13:43",121,,,"Net",0.85,154.86,1.28,11.30,0,0,,"QuigleyT","",4.53,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01596","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","3,3",0.00,28.50,,1,3,"Day","09:24:33",62,,,"Net",0.98,89.09,1.44,6.50,1,0,,"EvansM","",1.97,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01597","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","4,4",0.00,23.50,,1,3,"Day","09:38:16",85,,,"Net",0.93,123.85,1.46,9.04,1,0,,"EvansM","",1.72,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01598","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","5,5",0.00,21.50,,1,3,"Day","09:47:13",90,,,"Net",1.10,60.01,0.67,4.38,1,0,,"EvansM","",0.80,0,,,"HFE cableway cross-section. Cross section broken up into fifths, with station 1 on river left and station 5 on river right (recorded after comma in Sample #). Stations 1-4 are identical to typical cableway cross sections, with station 5 added due to incre"
"D01599","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","1",-15.00,22.00,,1,3,"Day","11:11:21",104,,,"Net",0.89,165.00,1.59,12.04,1,0,,"GarciaPenaD","",0.17,0,,,"HFE Lagrangian sampling. Short sample duration verified (2017-06-28 JDM)."
"D01600","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","2",-14.00,29.50,,1,3,"Day","11:21:43",148,,,"Net",0.91,251.30,1.70,18.34,0,0,,"GarciaPenaD","",0.18,0,,,"HFE Lagrangian sampling. "
"D01601","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","3",-13.30,16.50,,1,3,"Day","11:32:55",130,,,"Net",0.95,206.78,1.59,15.09,0,0,,"IngramA","",0.92,0,,,"HFE Lagrangian sampling. "
"D01602","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","4",-12.90,50.00,,1,3,"Day","11:43:55",175,,,"Net",0.96,381.74,2.18,27.87,0,0,,"GarciaPenaD","",0.32,0,,,"HFE Lagrangian sampling. "
"D01603","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","5",-12.00,20.00,,1,3,"Day","12:00:45",103,,,"Net",0.98,204.55,1.99,14.93,1,0,,"GarciaPenaD","",1.22,0,,,"HFE Lagrangian sampling. Short sample duration verified (2017-06-28 JDM)."
"D01604","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","6",-11.50,34.50,,1,3,"Day","12:11:52",108,,,"Net",0.90,209.44,1.94,15.29,1,0,,"GarciaPenaD","",0.50,0,,,"HFE Lagrangian sampling. Short sample duration verified (2017-06-28 JDM)."
"D01605","LF20131110","GrandCanyon","CRLeesFerry","11/12/2013","7",-11.00,20.50,,1,3,"Day","12:51:16",114,,,"Net",0.93,130.03,1.14,9.49,1,0,,"EvansM","",1.02,0,,,"HFE Lagrangian sampling. Spilled half the sample from the 250 um sieve. Recorded as a subsample. Short sample duration verified (2017-06-28 JDM)."
